sk_tempo;data;hora;ano;mes;dia;fim_de_semana;data_acidente;dia_semana
2431;2016-05-27;15:17;2016;5;27;Não;2016-05-27;Sexta-feira
2432;2016-05-27;16:07;2016;5;27;Não;2016-05-27;Sexta-feira
2433;2016-05-01;11:54;2016;5;1;Sim;2016-05-01;Domingo
2434;2016-05-03;10:06;2016;5;3;Não;2016-05-03;Terça-feira
2435;2016-05-03;19:06;2016;5;3;Não;2016-05-03;Terça-feira
2436;2016-05-04;14:19;2016;5;4;Não;2016-05-04;Quarta-feira
2437;2016-05-04;19:57;2016;5;4;Não;2016-05-04;Quarta-feira
2438;2016-05-05;12:08;2016;5;5;Não;2016-05-05;Quinta-feira
2439;2016-05-06;07:09;2016;5;6;Não;2016-05-06;Sexta-feira
2440;2016-05-06;12:09;2016;5;6;Não;2016-05-06;Sexta-feira
2441;2016-05-08;21:35;2016;5;8;Sim;2016-05-08;Domingo
2442;2016-05-09;11:07;2016;5;9;Não;2016-05-09;Segunda-feira
2443;2016-05-12;09:05;2016;5;12;Não;2016-05-12;Quinta-feira
2444;2016-05-13;13:11;2016;5;13;Não;2016-05-13;Sexta-feira
2445;2016-05-13;19:07;2016;5;13;Não;2016-05-13;Sexta-feira
2446;2016-05-19;21:27;2016;5;19;Não;2016-05-19;Quinta-feira
2447;2016-05-20;20:04;2016;5;20;Não;2016-05-20;Sexta-feira
2448;2016-05-20;20:35;2016;5;20;Não;2016-05-20;Sexta-feira
2449;2016-05-21;06:34;2016;5;21;Sim;2016-05-21;Sábado
2450;2016-05-23;16:24;2016;5;23;Não;2016-05-23;Segunda-feira
2451;2016-05-28;12:17;2016;5;28;Sim;2016-05-28;Sábado
2452;2016-05-30;04:01;2016;5;30;Não;2016-05-30;Segunda-feira
2453;2016-06-01;08:37;2016;6;1;Não;2016-06-01;Quarta-feira
2454;2016-06-02;15:08;2016;6;2;Não;2016-06-02;Quinta-feira
2455;2016-06-03;20:43;2016;6;3;Não;2016-06-03;Sexta-feira
2456;2016-06-04;13:26;2016;6;4;Sim;2016-06-04;Sábado
2457;2016-06-05;12:23;2016;6;5;Sim;2016-06-05;Domingo
2458;2016-06-06;13:31;2016;6;6;Não;2016-06-06;Segunda-feira
2459;2016-06-06;18:29;2016;6;6;Não;2016-06-06;Segunda-feira
2460;2016-06-07;03:28;2016;6;7;Não;2016-06-07;Terça-feira
2461;2016-06-07;09:14;2016;6;7;Não;2016-06-07;Terça-feira
2462;2016-06-07;12:57;2016;6;7;Não;2016-06-07;Terça-feira
2463;2016-06-08;13:13;2016;6;8;Não;2016-06-08;Quarta-feira
2464;2016-06-08;14:56;2016;6;8;Não;2016-06-08;Quarta-feira
2465;2016-06-09;11:25;2016;6;9;Não;2016-06-09;Quinta-feira
2466;2016-06-10;17:50;2016;6;10;Não;2016-06-10;Sexta-feira
2467;2016-06-14;15:33;2016;6;14;Não;2016-06-14;Terça-feira
2468;2016-06-15;08:20;2016;6;15;Não;2016-06-15;Quarta-feira
2469;2016-06-15;08:46;2016;6;15;Não;2016-06-15;Quarta-feira
2470;2016-06-17;22:18;2016;6;17;Não;2016-06-17;Sexta-feira
2471;2016-06-18;19:33;2016;6;18;Sim;2016-06-18;Sábado
2472;2016-06-22;23:44;2016;6;22;Não;2016-06-22;Quarta-feira
2473;2016-06-24;03:40;2016;6;24;Não;2016-06-24;Sexta-feira
2474;2016-06-27;12:59;2016;6;27;Não;2016-06-27;Segunda-feira
2475;2016-06-27;15:14;2016;6;27;Não;2016-06-27;Segunda-feira
2476;2016-06-29;16:02;2016;6;29;Não;2016-06-29;Quarta-feira
2477;2016-06-09;08:53;2016;6;9;Não;2016-06-09;Quinta-feira
2478;2016-06-09;17:33;2016;6;9;Não;2016-06-09;Quinta-feira
2479;2016-06-10;06:50;2016;6;10;Não;2016-06-10;Sexta-feira
2480;2016-06-17;20:53;2016;6;17;Não;2016-06-17;Sexta-feira
2481;2016-06-18;08:32;2016;6;18;Sim;2016-06-18;Sábado
2482;2016-06-18;15:39;2016;6;18;Sim;2016-06-18;Sábado
2483;2016-06-21;19:43;2016;6;21;Não;2016-06-21;Terça-feira
2484;2016-06-24;23:46;2016;6;24;Não;2016-06-24;Sexta-feira
2485;2016-06-25;08:52;2016;6;25;Sim;2016-06-25;Sábado
2486;2016-06-27;17:03;2016;6;27;Não;2016-06-27;Segunda-feira
2487;2016-06-04;08:27;2016;6;4;Sim;2016-06-04;Sábado
2488;2016-06-18;16:54;2016;6;18;Sim;2016-06-18;Sábado
2489;2016-06-21;10:25;2016;6;21;Não;2016-06-21;Terça-feira
2490;2016-06-01;07:04;2016;6;1;Não;2016-06-01;Quarta-feira
2491;2016-06-01;11:59;2016;6;1;Não;2016-06-01;Quarta-feira
2492;2016-06-01;16:09;2016;6;1;Não;2016-06-01;Quarta-feira
2493;2016-06-01;17:05;2016;6;1;Não;2016-06-01;Quarta-feira
2494;2016-06-01;19:27;2016;6;1;Não;2016-06-01;Quarta-feira
2495;2016-06-03;18:16;2016;6;3;Não;2016-06-03;Sexta-feira
2496;2016-06-03;18:36;2016;6;3;Não;2016-06-03;Sexta-feira
2497;2016-06-03;20:24;2016;6;3;Não;2016-06-03;Sexta-feira
2498;2016-06-04;02:48;2016;6;4;Sim;2016-06-04;Sábado
2499;2016-06-04;10:21;2016;6;4;Sim;2016-06-04;Sábado
2500;2016-06-04;10:45;2016;6;4;Sim;2016-06-04;Sábado
2501;2016-06-05;04:27;2016;6;5;Sim;2016-06-05;Domingo
2502;2016-06-05;11:43;2016;6;5;Sim;2016-06-05;Domingo
2503;2016-06-05;20:28;2016;6;5;Sim;2016-06-05;Domingo
2504;2016-06-06;06:41;2016;6;6;Não;2016-06-06;Segunda-feira
2505;2016-06-06;09:35;2016;6;6;Não;2016-06-06;Segunda-feira
2506;2016-06-06;09:45;2016;6;6;Não;2016-06-06;Segunda-feira
2507;2016-06-07;07:54;2016;6;7;Não;2016-06-07;Terça-feira
2508;2016-06-07;07:57;2016;6;7;Não;2016-06-07;Terça-feira
2509;2016-06-07;07:58;2016;6;7;Não;2016-06-07;Terça-feira
2510;2016-06-07;11:02;2016;6;7;Não;2016-06-07;Terça-feira
2511;2016-06-07;11:38;2016;6;7;Não;2016-06-07;Terça-feira
2512;2016-06-07;15:12;2016;6;7;Não;2016-06-07;Terça-feira
2513;2016-06-07;15:22;2016;6;7;Não;2016-06-07;Terça-feira
2514;2016-06-07;21:27;2016;6;7;Não;2016-06-07;Terça-feira
2515;2016-06-08;02:57;2016;6;8;Não;2016-06-08;Quarta-feira
2516;2016-06-08;11:46;2016;6;8;Não;2016-06-08;Quarta-feira
2517;2016-06-08;13:24;2016;6;8;Não;2016-06-08;Quarta-feira
2518;2016-06-08;19:06;2016;6;8;Não;2016-06-08;Quarta-feira
2519;2016-06-08;21:19;2016;6;8;Não;2016-06-08;Quarta-feira
2520;2016-06-09;06:31;2016;6;9;Não;2016-06-09;Quinta-feira
2521;2016-06-09;07:18;2016;6;9;Não;2016-06-09;Quinta-feira
2522;2016-06-09;13:12;2016;6;9;Não;2016-06-09;Quinta-feira
2523;2016-06-09;14:31;2016;6;9;Não;2016-06-09;Quinta-feira
2524;2016-06-09;14:40;2016;6;9;Não;2016-06-09;Quinta-feira
2525;2016-06-09;17:17;2016;6;9;Não;2016-06-09;Quinta-feira
2526;2016-06-09;18:32;2016;6;9;Não;2016-06-09;Quinta-feira
2527;2016-06-09;19:55;2016;6;9;Não;2016-06-09;Quinta-feira
2528;2016-06-09;22:42;2016;6;9;Não;2016-06-09;Quinta-feira
2529;2016-06-09;23:43;2016;6;9;Não;2016-06-09;Quinta-feira
2530;2016-06-10;07:40;2016;6;10;Não;2016-06-10;Sexta-feira
2531;2016-06-10;09:28;2016;6;10;Não;2016-06-10;Sexta-feira
2532;2016-06-10;14:05;2016;6;10;Não;2016-06-10;Sexta-feira
2533;2016-06-10;15:24;2016;6;10;Não;2016-06-10;Sexta-feira
2534;2016-06-11;05:21;2016;6;11;Sim;2016-06-11;Sábado
2535;2016-06-11;15:11;2016;6;11;Sim;2016-06-11;Sábado
2536;2016-06-11;16:57;2016;6;11;Sim;2016-06-11;Sábado
2537;2016-06-12;12:07;2016;6;12;Sim;2016-06-12;Domingo
2538;2016-06-12;16:22;2016;6;12;Sim;2016-06-12;Domingo
2539;2016-06-13;07:37;2016;6;13;Não;2016-06-13;Segunda-feira
2540;2016-06-13;12:33;2016;6;13;Não;2016-06-13;Segunda-feira
2541;2016-06-13;19:41;2016;6;13;Não;2016-06-13;Segunda-feira
2542;2016-06-14;11:09;2016;6;14;Não;2016-06-14;Terça-feira
2543;2016-06-14;12:34;2016;6;14;Não;2016-06-14;Terça-feira
2544;2016-06-14;18:01;2016;6;14;Não;2016-06-14;Terça-feira
2545;2016-06-14;20:39;2016;6;14;Não;2016-06-14;Terça-feira
2546;2016-06-15;10:17;2016;6;15;Não;2016-06-15;Quarta-feira
2547;2016-06-15;16:15;2016;6;15;Não;2016-06-15;Quarta-feira
2548;2016-06-15;17:22;2016;6;15;Não;2016-06-15;Quarta-feira
2549;2016-06-16;00:07;2016;6;16;Não;2016-06-16;Quinta-feira
2550;2016-06-16;09:14;2016;6;16;Não;2016-06-16;Quinta-feira
2551;2016-06-16;10:09;2016;6;16;Não;2016-06-16;Quinta-feira
2552;2016-06-16;12:21;2016;6;16;Não;2016-06-16;Quinta-feira
2553;2016-06-16;15:11;2016;6;16;Não;2016-06-16;Quinta-feira
2554;2016-06-16;20:19;2016;6;16;Não;2016-06-16;Quinta-feira
2555;2016-06-16;20:28;2016;6;16;Não;2016-06-16;Quinta-feira
2556;2016-06-16;21:26;2016;6;16;Não;2016-06-16;Quinta-feira
2557;2016-06-17;06:30;2016;6;17;Não;2016-06-17;Sexta-feira
2558;2016-06-17;15:12;2016;6;17;Não;2016-06-17;Sexta-feira
2559;2016-06-17;18:33;2016;6;17;Não;2016-06-17;Sexta-feira
2560;2016-06-17;22:20;2016;6;17;Não;2016-06-17;Sexta-feira
2561;2016-06-17;23:34;2016;6;17;Não;2016-06-17;Sexta-feira
2562;2016-06-18;01:33;2016;6;18;Sim;2016-06-18;Sábado
2563;2016-06-18;07:25;2016;6;18;Sim;2016-06-18;Sábado
2564;2016-06-18;07:58;2016;6;18;Sim;2016-06-18;Sábado
2565;2016-06-18;14:45;2016;6;18;Sim;2016-06-18;Sábado
2566;2016-06-18;19:23;2016;6;18;Sim;2016-06-18;Sábado
2567;2016-06-18;19:40;2016;6;18;Sim;2016-06-18;Sábado
2568;2016-06-18;20:12;2016;6;18;Sim;2016-06-18;Sábado
2569;2016-06-18;21:29;2016;6;18;Sim;2016-06-18;Sábado
2570;2016-06-19;08:22;2016;6;19;Sim;2016-06-19;Domingo
2571;2016-06-20;07:53;2016;6;20;Não;2016-06-20;Segunda-feira
2572;2016-06-20;12:26;2016;6;20;Não;2016-06-20;Segunda-feira
2573;2016-06-20;12:40;2016;6;20;Não;2016-06-20;Segunda-feira
2574;2016-06-20;16:21;2016;6;20;Não;2016-06-20;Segunda-feira
2575;2016-06-20;18:38;2016;6;20;Não;2016-06-20;Segunda-feira
2576;2016-06-20;20:30;2016;6;20;Não;2016-06-20;Segunda-feira
2577;2016-06-20;22:34;2016;6;20;Não;2016-06-20;Segunda-feira
2578;2016-06-21;07:41;2016;6;21;Não;2016-06-21;Terça-feira
2579;2016-06-21;07:42;2016;6;21;Não;2016-06-21;Terça-feira
2580;2016-06-21;19:52;2016;6;21;Não;2016-06-21;Terça-feira
2581;2016-06-21;23:35;2016;6;21;Não;2016-06-21;Terça-feira
2582;2016-06-22;09:02;2016;6;22;Não;2016-06-22;Quarta-feira
2583;2016-06-23;08:22;2016;6;23;Não;2016-06-23;Quinta-feira
2584;2016-06-23;10:15;2016;6;23;Não;2016-06-23;Quinta-feira
2585;2016-06-23;11:17;2016;6;23;Não;2016-06-23;Quinta-feira
2586;2016-06-23;14:34;2016;6;23;Não;2016-06-23;Quinta-feira
2587;2016-06-23;17:02;2016;6;23;Não;2016-06-23;Quinta-feira
2588;2016-06-23;21:37;2016;6;23;Não;2016-06-23;Quinta-feira
2589;2016-06-24;00:10;2016;6;24;Não;2016-06-24;Sexta-feira
2590;2016-06-24;07:00;2016;6;24;Não;2016-06-24;Sexta-feira
2591;2016-06-24;23:26;2016;6;24;Não;2016-06-24;Sexta-feira
2592;2016-06-25;11:58;2016;6;25;Sim;2016-06-25;Sábado
2593;2016-06-25;15:10;2016;6;25;Sim;2016-06-25;Sábado
2594;2016-06-26;23:24;2016;6;26;Sim;2016-06-26;Domingo
2595;2016-06-27;10:14;2016;6;27;Não;2016-06-27;Segunda-feira
2596;2016-06-27;18:06;2016;6;27;Não;2016-06-27;Segunda-feira
2597;2016-06-28;07:32;2016;6;28;Não;2016-06-28;Terça-feira
2598;2016-06-28;08:06;2016;6;28;Não;2016-06-28;Terça-feira
2599;2016-06-28;10:07;2016;6;28;Não;2016-06-28;Terça-feira
2600;2016-06-28;14:19;2016;6;28;Não;2016-06-28;Terça-feira
2601;2016-06-28;18:40;2016;6;28;Não;2016-06-28;Terça-feira
2602;2016-06-28;20:16;2016;6;28;Não;2016-06-28;Terça-feira
2603;2016-06-28;23:59;2016;6;28;Não;2016-06-28;Terça-feira
2604;2016-06-29;07:34;2016;6;29;Não;2016-06-29;Quarta-feira
2605;2016-06-29;14:42;2016;6;29;Não;2016-06-29;Quarta-feira
2606;2016-06-30;08:35;2016;6;30;Não;2016-06-30;Quinta-feira
2607;2016-06-30;09:08;2016;6;30;Não;2016-06-30;Quinta-feira
2608;2016-06-30;09:19;2016;6;30;Não;2016-06-30;Quinta-feira
2609;2016-06-30;11:09;2016;6;30;Não;2016-06-30;Quinta-feira
2610;2016-06-05;15:37;2016;6;5;Sim;2016-06-05;Domingo
2611;2016-06-10;12:48;2016;6;10;Não;2016-06-10;Sexta-feira
2612;2016-06-14;06:54;2016;6;14;Não;2016-06-14;Terça-feira
2613;2016-06-14;16:39;2016;6;14;Não;2016-06-14;Terça-feira
2614;2016-06-15;13:43;2016;6;15;Não;2016-06-15;Quarta-feira
2615;2016-06-25;10:59;2016;6;25;Sim;2016-06-25;Sábado
2616;2016-06-30;11:19;2016;6;30;Não;2016-06-30;Quinta-feira
2617;2016-06-01;21:17;2016;6;1;Não;2016-06-01;Quarta-feira
2618;2016-06-02;18:18;2016;6;2;Não;2016-06-02;Quinta-feira
2619;2016-06-04;08:45;2016;6;4;Sim;2016-06-04;Sábado
2620;2016-06-08;18:29;2016;6;8;Não;2016-06-08;Quarta-feira
2621;2016-06-09;08:35;2016;6;9;Não;2016-06-09;Quinta-feira
2622;2016-06-10;19:26;2016;6;10;Não;2016-06-10;Sexta-feira
2623;2016-06-14;12:02;2016;6;14;Não;2016-06-14;Terça-feira
2624;2016-06-14;17:28;2016;6;14;Não;2016-06-14;Terça-feira
2625;2016-06-14;22:50;2016;6;14;Não;2016-06-14;Terça-feira
2626;2016-06-16;17:07;2016;6;16;Não;2016-06-16;Quinta-feira
2627;2016-06-22;11:38;2016;6;22;Não;2016-06-22;Quarta-feira
2628;2016-06-23;08:17;2016;6;23;Não;2016-06-23;Quinta-feira
2629;2016-06-23;20:01;2016;6;23;Não;2016-06-23;Quinta-feira
2630;2016-06-23;23:41;2016;6;23;Não;2016-06-23;Quinta-feira
2631;2016-06-29;16:22;2016;6;29;Não;2016-06-29;Quarta-feira
2632;2016-06-29;17:41;2016;6;29;Não;2016-06-29;Quarta-feira
2633;2016-06-30;06:33;2016;6;30;Não;2016-06-30;Quinta-feira
2634;2016-06-30;11:12;2016;6;30;Não;2016-06-30;Quinta-feira
2635;2016-06-30;18:06;2016;6;30;Não;2016-06-30;Quinta-feira
2636;2016-06-30;18:18;2016;6;30;Não;2016-06-30;Quinta-feira
2637;2016-06-30;18:58;2016;6;30;Não;2016-06-30;Quinta-feira
2638;2016-07-02;23:02;2016;7;2;Sim;2016-07-02;Sábado
2639;2016-07-04;02:32;2016;7;4;Não;2016-07-04;Segunda-feira
2640;2016-07-05;18:45;2016;7;5;Não;2016-07-05;Terça-feira
2641;2016-07-05;20:40;2016;7;5;Não;2016-07-05;Terça-feira
2642;2016-07-10;08:36;2016;7;10;Sim;2016-07-10;Domingo
2643;2016-07-11;22:49;2016;7;11;Não;2016-07-11;Segunda-feira
2644;2016-07-12;04:24;2016;7;12;Não;2016-07-12;Terça-feira
2645;2016-07-12;14:29;2016;7;12;Não;2016-07-12;Terça-feira
2646;2016-07-13;07:53;2016;7;13;Não;2016-07-13;Quarta-feira
2647;2016-07-14;00:28;2016;7;14;Não;2016-07-14;Quinta-feira
2648;2016-07-15;01:13;2016;7;15;Não;2016-07-15;Sexta-feira
2649;2016-07-15;08:32;2016;7;15;Não;2016-07-15;Sexta-feira
2650;2016-07-15;15:53;2016;7;15;Não;2016-07-15;Sexta-feira
2651;2016-07-16;07:26;2016;7;16;Sim;2016-07-16;Sábado
2652;2016-07-16;14:13;2016;7;16;Sim;2016-07-16;Sábado
2653;2016-07-17;11:05;2016;7;17;Sim;2016-07-17;Domingo
2654;2016-07-17;23:46;2016;7;17;Sim;2016-07-17;Domingo
2655;2016-07-19;17:33;2016;7;19;Não;2016-07-19;Terça-feira
2656;2016-07-19;21:11;2016;7;19;Não;2016-07-19;Terça-feira
2657;2016-07-23;15:08;2016;7;23;Sim;2016-07-23;Sábado
2658;2016-07-23;19:26;2016;7;23;Sim;2016-07-23;Sábado
2659;2016-07-24;02:22;2016;7;24;Sim;2016-07-24;Domingo
2660;2016-07-24;12:13;2016;7;24;Sim;2016-07-24;Domingo
2661;2016-07-25;08:45;2016;7;25;Não;2016-07-25;Segunda-feira
2662;2016-07-26;08:30;2016;7;26;Não;2016-07-26;Terça-feira
2663;2016-07-26;07:39;2016;7;26;Não;2016-07-26;Terça-feira
2664;2016-07-27;01:57;2016;7;27;Não;2016-07-27;Quarta-feira
2665;2016-07-29;08:39;2016;7;29;Não;2016-07-29;Sexta-feira
2666;2016-07-29;23:57;2016;7;29;Não;2016-07-29;Sexta-feira
2667;2016-07-31;01:39;2016;7;31;Sim;2016-07-31;Domingo
2668;2016-07-06;17:35;2016;7;6;Não;2016-07-06;Quarta-feira
2669;2016-07-20;22:39;2016;7;20;Não;2016-07-20;Quarta-feira
2670;2016-07-23;19:02;2016;7;23;Sim;2016-07-23;Sábado
2671;2016-07-24;10:03;2016;7;24;Sim;2016-07-24;Domingo
2672;2016-07-25;12:52;2016;7;25;Não;2016-07-25;Segunda-feira
2673;2016-07-29;13:47;2016;7;29;Não;2016-07-29;Sexta-feira
2674;2016-07-04;05:17;2016;7;4;Não;2016-07-04;Segunda-feira
2675;2016-07-21;06:44;2016;7;21;Não;2016-07-21;Quinta-feira
2676;2016-07-22;07:44;2016;7;22;Não;2016-07-22;Sexta-feira
2677;2016-07-09;07:59;2016;7;9;Sim;2016-07-09;Sábado
2678;2016-07-09;18:34;2016;7;9;Sim;2016-07-09;Sábado
2679;2016-07-10;05:21;2016;7;10;Sim;2016-07-10;Domingo
2680;2016-07-10;06:29;2016;7;10;Sim;2016-07-10;Domingo
2681;2016-07-10;06:45;2016;7;10;Sim;2016-07-10;Domingo
2682;2016-07-10;10:37;2016;7;10;Sim;2016-07-10;Domingo
2683;2016-07-09;06:56;2016;7;9;Sim;2016-07-09;Sábado
2684;2016-07-09;03:23;2016;7;9;Sim;2016-07-09;Sábado
2685;2016-07-08;15:13;2016;7;8;Não;2016-07-08;Sexta-feira
2686;2016-07-07;19:26;2016;7;7;Não;2016-07-07;Quinta-feira
2687;2016-07-07;13:49;2016;7;7;Não;2016-07-07;Quinta-feira
2688;2016-07-07;13:08;2016;7;7;Não;2016-07-07;Quinta-feira
2689;2016-07-07;09:54;2016;7;7;Não;2016-07-07;Quinta-feira
2690;2016-07-07;09:16;2016;7;7;Não;2016-07-07;Quinta-feira
2691;2016-07-07;08:35;2016;7;7;Não;2016-07-07;Quinta-feira
2692;2016-07-06;20:16;2016;7;6;Não;2016-07-06;Quarta-feira
2693;2016-07-06;13:16;2016;7;6;Não;2016-07-06;Quarta-feira
2694;2016-07-06;12:11;2016;7;6;Não;2016-07-06;Quarta-feira
2695;2016-07-06;10:18;2016;7;6;Não;2016-07-06;Quarta-feira
2696;2016-07-06;08:46;2016;7;6;Não;2016-07-06;Quarta-feira
2697;2016-07-06;08:41;2016;7;6;Não;2016-07-06;Quarta-feira
2698;2016-07-06;08:16;2016;7;6;Não;2016-07-06;Quarta-feira
2699;2016-07-06;07:56;2016;7;6;Não;2016-07-06;Quarta-feira
2700;2016-07-05;23:29;2016;7;5;Não;2016-07-05;Terça-feira
2701;2016-07-05;20:58;2016;7;5;Não;2016-07-05;Terça-feira
2702;2016-07-05;12:21;2016;7;5;Não;2016-07-05;Terça-feira
2703;2016-07-04;18:34;2016;7;4;Não;2016-07-04;Segunda-feira
2704;2016-07-04;15:24;2016;7;4;Não;2016-07-04;Segunda-feira
2705;2016-07-04;15:18;2016;7;4;Não;2016-07-04;Segunda-feira
2706;2016-07-04;08:28;2016;7;4;Não;2016-07-04;Segunda-feira
2707;2016-07-04;07:27;2016;7;4;Não;2016-07-04;Segunda-feira
2708;2016-07-04;05:47;2016;7;4;Não;2016-07-04;Segunda-feira
2709;2016-07-03;21:42;2016;7;3;Sim;2016-07-03;Domingo
2710;2016-07-03;19:01;2016;7;3;Sim;2016-07-03;Domingo
2711;2016-07-03;06:35;2016;7;3;Sim;2016-07-03;Domingo
2712;2016-07-03;00:58;2016;7;3;Sim;2016-07-03;Domingo
2713;2016-07-02;20:38;2016;7;2;Sim;2016-07-02;Sábado
2714;2016-07-02;19:33;2016;7;2;Sim;2016-07-02;Sábado
2715;2016-07-02;13:24;2016;7;2;Sim;2016-07-02;Sábado
2716;2016-07-02;13:17;2016;7;2;Sim;2016-07-02;Sábado
2717;2016-07-02;13:06;2016;7;2;Sim;2016-07-02;Sábado
2718;2016-07-01;18:23;2016;7;1;Não;2016-07-01;Sexta-feira
2719;2016-07-01;08:33;2016;7;1;Não;2016-07-01;Sexta-feira
2720;2016-07-01;08:22;2016;7;1;Não;2016-07-01;Sexta-feira
2721;2016-07-01;09:09;2016;7;1;Não;2016-07-01;Sexta-feira
2722;2016-07-10;15:47;2016;7;10;Sim;2016-07-10;Domingo
2723;2016-07-11;04:27;2016;7;11;Não;2016-07-11;Segunda-feira
2724;2016-07-11;05:47;2016;7;11;Não;2016-07-11;Segunda-feira
2725;2016-07-11;09:39;2016;7;11;Não;2016-07-11;Segunda-feira
2726;2016-07-11;10:47;2016;7;11;Não;2016-07-11;Segunda-feira
2727;2016-07-11;11:09;2016;7;11;Não;2016-07-11;Segunda-feira
2728;2016-07-11;17:33;2016;7;11;Não;2016-07-11;Segunda-feira
2729;2016-07-11;19:02;2016;7;11;Não;2016-07-11;Segunda-feira
2730;2016-07-12;06:12;2016;7;12;Não;2016-07-12;Terça-feira
2731;2016-07-12;13:24;2016;7;12;Não;2016-07-12;Terça-feira
2732;2016-07-12;15:08;2016;7;12;Não;2016-07-12;Terça-feira
2733;2016-07-12;17:40;2016;7;12;Não;2016-07-12;Terça-feira
2734;2016-07-12;18:06;2016;7;12;Não;2016-07-12;Terça-feira
2735;2016-07-13;12:45;2016;7;13;Não;2016-07-13;Quarta-feira
2736;2016-07-13;23:50;2016;7;13;Não;2016-07-13;Quarta-feira
2737;2016-07-14;06:49;2016;7;14;Não;2016-07-14;Quinta-feira
2738;2016-07-14;08:23;2016;7;14;Não;2016-07-14;Quinta-feira
2739;2016-07-14;14:33;2016;7;14;Não;2016-07-14;Quinta-feira
2740;2016-07-14;16:54;2016;7;14;Não;2016-07-14;Quinta-feira
2741;2016-07-14;17:09;2016;7;14;Não;2016-07-14;Quinta-feira
2742;2016-07-14;17:52;2016;7;14;Não;2016-07-14;Quinta-feira
2743;2016-07-15;11:10;2016;7;15;Não;2016-07-15;Sexta-feira
2744;2016-07-15;15:52;2016;7;15;Não;2016-07-15;Sexta-feira
2745;2016-07-15;17:10;2016;7;15;Não;2016-07-15;Sexta-feira
2746;2016-07-15;17:33;2016;7;15;Não;2016-07-15;Sexta-feira
2747;2016-07-15;18:16;2016;7;15;Não;2016-07-15;Sexta-feira
2748;2016-07-15;19:21;2016;7;15;Não;2016-07-15;Sexta-feira
2749;2016-07-15;22:21;2016;7;15;Não;2016-07-15;Sexta-feira
2750;2016-07-16;12:42;2016;7;16;Sim;2016-07-16;Sábado
2751;2016-07-16;12:51;2016;7;16;Sim;2016-07-16;Sábado
2752;2016-07-16;15:57;2016;7;16;Sim;2016-07-16;Sábado
2753;2016-07-16;19:20;2016;7;16;Sim;2016-07-16;Sábado
2754;2016-07-17;14:34;2016;7;17;Sim;2016-07-17;Domingo
2755;2016-07-17;17:33;2016;7;17;Sim;2016-07-17;Domingo
2756;2016-07-17;19:25;2016;7;17;Sim;2016-07-17;Domingo
2757;2016-07-17;21:31;2016;7;17;Sim;2016-07-17;Domingo
2758;2016-07-18;13:56;2016;7;18;Não;2016-07-18;Segunda-feira
2759;2016-07-18;18:59;2016;7;18;Não;2016-07-18;Segunda-feira
2760;2016-07-19;00:01;2016;7;19;Não;2016-07-19;Terça-feira
2761;2016-07-19;12:31;2016;7;19;Não;2016-07-19;Terça-feira
2762;2016-07-19;12:37;2016;7;19;Não;2016-07-19;Terça-feira
2763;2016-07-19;20:05;2016;7;19;Não;2016-07-19;Terça-feira
2764;2016-07-19;21:29;2016;7;19;Não;2016-07-19;Terça-feira
2765;2016-07-20;07:15;2016;7;20;Não;2016-07-20;Quarta-feira
2766;2016-07-20;10:14;2016;7;20;Não;2016-07-20;Quarta-feira
2767;2016-07-20;13:02;2016;7;20;Não;2016-07-20;Quarta-feira
2768;2016-07-20;13:36;2016;7;20;Não;2016-07-20;Quarta-feira
2769;2016-07-20;19:19;2016;7;20;Não;2016-07-20;Quarta-feira
2770;2016-07-20;19:21;2016;7;20;Não;2016-07-20;Quarta-feira
2771;2016-07-20;19:42;2016;7;20;Não;2016-07-20;Quarta-feira
2772;2016-07-21;16:16;2016;7;21;Não;2016-07-21;Quinta-feira
2773;2016-07-21;20:40;2016;7;21;Não;2016-07-21;Quinta-feira
2774;2016-07-22;09:01;2016;7;22;Não;2016-07-22;Sexta-feira
2775;2016-07-22;10:58;2016;7;22;Não;2016-07-22;Sexta-feira
2776;2016-07-22;16:35;2016;7;22;Não;2016-07-22;Sexta-feira
2777;2016-07-22;17:08;2016;7;22;Não;2016-07-22;Sexta-feira
2778;2016-07-23;08:40;2016;7;23;Sim;2016-07-23;Sábado
2779;2016-07-23;15:59;2016;7;23;Sim;2016-07-23;Sábado
2780;2016-07-23;17:53;2016;7;23;Sim;2016-07-23;Sábado
2781;2016-07-23;19:53;2016;7;23;Sim;2016-07-23;Sábado
2782;2016-07-23;20:41;2016;7;23;Sim;2016-07-23;Sábado
2783;2016-07-24;17:24;2016;7;24;Sim;2016-07-24;Domingo
2784;2016-07-24;23:37;2016;7;24;Sim;2016-07-24;Domingo
2785;2016-07-25;15:22;2016;7;25;Não;2016-07-25;Segunda-feira
2786;2016-07-25;17:14;2016;7;25;Não;2016-07-25;Segunda-feira
2787;2016-07-25;19:32;2016;7;25;Não;2016-07-25;Segunda-feira
2788;2016-07-26;13:30;2016;7;26;Não;2016-07-26;Terça-feira
2789;2016-07-26;15:11;2016;7;26;Não;2016-07-26;Terça-feira
2790;2016-07-26;18:39;2016;7;26;Não;2016-07-26;Terça-feira
2791;2016-07-27;16:37;2016;7;27;Não;2016-07-27;Quarta-feira
2792;2016-07-27;18:37;2016;7;27;Não;2016-07-27;Quarta-feira
2793;2016-07-28;06:33;2016;7;28;Não;2016-07-28;Quinta-feira
