sk_tempo,data_acidente,ano,mes,dia,hora_acidente,dia_semana,fim_de_semana
1769,2015-12-29,2015,12,29,17:00:00,Terça-feira,Não
1770,2015-12-30,2015,12,30,00:18:00,Quarta-feira,Não
1771,2015-12-30,2015,12,30,10:15:00,Quarta-feira,Não
1772,2015-12-30,2015,12,30,15:29:00,Quarta-feira,Não
1773,2015-12-30,2015,12,30,18:41:00,Quarta-feira,Não
1774,2016-01-01,2016,1,1,05:34:00,Sexta-feira,Não
1775,2016-01-01,2016,1,1,18:30:00,Sexta-feira,Não
1776,2016-01-01,2016,1,1,23:09:00,Sexta-feira,Não
1777,2016-01-02,2016,1,2,06:32:00,Sábado,Sim
1778,2016-01-02,2016,1,2,11:00:00,Sábado,Sim
1779,2016-01-02,2016,1,2,12:52:00,Sábado,Sim
1780,2016-01-03,2016,1,3,00:49:00,Domingo,Sim
1781,2016-01-03,2016,1,3,03:41:00,Domingo,Sim
1782,2016-01-03,2016,1,3,10:51:00,Domingo,Sim
1783,2016-01-03,2016,1,3,11:42:00,Domingo,Sim
1784,2016-01-03,2016,1,3,14:38:00,Domingo,Sim
1785,2016-01-03,2016,1,3,15:42:00,Domingo,Sim
1786,2016-01-04,2016,1,4,12:33:00,Segunda-feira,Não
1787,2016-01-04,2016,1,4,15:34:00,Segunda-feira,Não
1788,2016-01-04,2016,1,4,16:05:00,Segunda-feira,Não
1789,2016-01-04,2016,1,4,16:43:00,Segunda-feira,Não
1790,2016-01-04,2016,1,4,17:08:00,Segunda-feira,Não
1791,2016-01-04,2016,1,4,17:50:00,Segunda-feira,Não
1792,2016-01-05,2016,1,5,16:04:00,Terça-feira,Não
1793,2016-01-05,2016,1,5,18:10:00,Terça-feira,Não
1794,2016-01-05,2016,1,5,18:50:00,Terça-feira,Não
1795,2016-01-06,2016,1,6,12:59:00,Quarta-feira,Não
1796,2016-01-06,2016,1,6,17:33:00,Quarta-feira,Não
1797,2016-01-06,2016,1,6,18:40:00,Quarta-feira,Não
1798,2016-01-06,2016,1,6,19:13:00,Quarta-feira,Não
1799,2016-01-06,2016,1,6,19:48:00,Quarta-feira,Não
1800,2016-01-06,2016,1,6,19:58:00,Quarta-feira,Não
1801,2016-01-07,2016,1,7,10:29:00,Quinta-feira,Não
1802,2016-01-07,2016,1,7,10:36:00,Quinta-feira,Não
1803,2016-01-07,2016,1,7,13:41:00,Quinta-feira,Não
1804,2016-01-07,2016,1,7,13:53:00,Quinta-feira,Não
1805,2016-01-07,2016,1,7,16:05:00,Quinta-feira,Não
1806,2016-01-07,2016,1,7,20:09:00,Quinta-feira,Não
1807,2016-01-08,2016,1,8,02:42:00,Sexta-feira,Não
1808,2016-01-08,2016,1,8,06:03:00,Sexta-feira,Não
1809,2016-01-08,2016,1,8,06:38:00,Sexta-feira,Não
1810,2016-01-08,2016,1,8,07:20:00,Sexta-feira,Não
1811,2016-01-08,2016,1,8,07:32:00,Sexta-feira,Não
1812,2016-01-08,2016,1,8,08:54:00,Sexta-feira,Não
1813,2016-01-08,2016,1,8,09:02:00,Sexta-feira,Não
1814,2016-01-08,2016,1,8,16:20:00,Sexta-feira,Não
1815,2016-01-08,2016,1,8,18:56:00,Sexta-feira,Não
1816,2016-01-08,2016,1,8,23:53:00,Sexta-feira,Não
1817,2016-01-09,2016,1,9,10:31:00,Sábado,Sim
1818,2016-01-09,2016,1,9,15:03:00,Sábado,Sim
1819,2016-01-09,2016,1,9,17:40:00,Sábado,Sim
1820,2016-01-09,2016,1,9,19:13:00,Sábado,Sim
1821,2016-01-10,2016,1,10,15:17:00,Domingo,Sim
1822,2016-01-10,2016,1,10,18:31:00,Domingo,Sim
1823,2016-01-10,2016,1,10,21:33:00,Domingo,Sim
1824,2016-01-10,2016,1,10,21:35:00,Domingo,Sim
1825,2016-01-11,2016,1,11,05:53:00,Segunda-feira,Não
1826,2016-01-11,2016,1,11,12:22:00,Segunda-feira,Não
1827,2016-01-11,2016,1,11,12:27:00,Segunda-feira,Não
1828,2016-01-11,2016,1,11,13:26:00,Segunda-feira,Não
1829,2016-01-11,2016,1,11,15:56:00,Segunda-feira,Não
1830,2016-01-11,2016,1,11,17:31:00,Segunda-feira,Não
1831,2016-01-11,2016,1,11,18:19:00,Segunda-feira,Não
1832,2016-01-11,2016,1,11,20:02:00,Segunda-feira,Não
1833,2016-01-12,2016,1,12,08:00:00,Terça-feira,Não
1834,2016-01-12,2016,1,12,08:16:00,Terça-feira,Não
1835,2016-01-12,2016,1,12,08:28:00,Terça-feira,Não
1836,2016-01-12,2016,1,12,08:45:00,Terça-feira,Não
1837,2016-01-12,2016,1,12,12:47:00,Terça-feira,Não
1838,2016-01-12,2016,1,12,12:56:00,Terça-feira,Não
1839,2016-01-12,2016,1,12,17:34:00,Terça-feira,Não
1840,2016-01-12,2016,1,12,21:38:00,Terça-feira,Não
1841,2016-01-13,2016,1,13,11:36:00,Quarta-feira,Não
1842,2016-01-13,2016,1,13,13:13:00,Quarta-feira,Não
1843,2016-01-13,2016,1,13,17:39:00,Quarta-feira,Não
1844,2016-01-13,2016,1,13,22:46:00,Quarta-feira,Não
1845,2016-01-14,2016,1,14,08:13:00,Quinta-feira,Não
1846,2016-01-14,2016,1,14,13:56:00,Quinta-feira,Não
1847,2016-01-14,2016,1,14,16:53:00,Quinta-feira,Não
1848,2016-01-14,2016,1,14,17:32:00,Quinta-feira,Não
1849,2016-01-14,2016,1,14,18:32:00,Quinta-feira,Não
1850,2016-01-14,2016,1,14,20:44:00,Quinta-feira,Não
1851,2016-01-14,2016,1,14,22:31:00,Quinta-feira,Não
1852,2016-01-15,2016,1,15,12:31:00,Sexta-feira,Não
1853,2016-01-15,2016,1,15,12:46:00,Sexta-feira,Não
1854,2016-01-15,2016,1,15,14:36:00,Sexta-feira,Não
1855,2016-01-15,2016,1,15,19:56:00,Sexta-feira,Não
1856,2016-01-16,2016,1,16,08:52:00,Sábado,Sim
1857,2016-01-16,2016,1,16,09:48:00,Sábado,Sim
1858,2016-01-16,2016,1,16,12:33:00,Sábado,Sim
1859,2016-01-16,2016,1,16,18:34:00,Sábado,Sim
1860,2016-01-16,2016,1,16,23:45:00,Sábado,Sim
1861,2016-01-17,2016,1,17,05:26:00,Domingo,Sim
1862,2016-01-17,2016,1,17,07:08:00,Domingo,Sim
1863,2016-01-17,2016,1,17,19:50:00,Domingo,Sim
1864,2016-01-18,2016,1,18,07:54:00,Segunda-feira,Não
1865,2016-01-18,2016,1,18,12:53:00,Segunda-feira,Não
1866,2016-01-18,2016,1,18,13:45:00,Segunda-feira,Não
1867,2016-01-18,2016,1,18,18:25:00,Segunda-feira,Não
1868,2016-01-18,2016,1,18,19:13:00,Segunda-feira,Não
1869,2016-01-18,2016,1,18,19:23:00,Segunda-feira,Não
1870,2016-01-19,2016,1,19,12:04:00,Terça-feira,Não
1871,2016-01-19,2016,1,19,13:30:00,Terça-feira,Não
1872,2016-01-19,2016,1,19,14:08:00,Terça-feira,Não
1873,2016-01-19,2016,1,19,23:33:00,Terça-feira,Não
1874,2016-01-20,2016,1,20,06:45:00,Quarta-feira,Não
1875,2016-01-20,2016,1,20,07:27:00,Quarta-feira,Não
1876,2016-01-20,2016,1,20,10:46:00,Quarta-feira,Não
1877,2016-01-20,2016,1,20,10:50:00,Quarta-feira,Não
1878,2016-01-20,2016,1,20,12:15:00,Quarta-feira,Não
1879,2016-01-20,2016,1,20,12:21:00,Quarta-feira,Não
1880,2016-01-20,2016,1,20,14:16:00,Quarta-feira,Não
1881,2016-01-20,2016,1,20,14:38:00,Quarta-feira,Não
1882,2016-01-20,2016,1,20,15:34:00,Quarta-feira,Não
1883,2016-01-20,2016,1,20,15:50:00,Quarta-feira,Não
1884,2016-01-21,2016,1,21,01:31:00,Quinta-feira,Não
1885,2016-01-21,2016,1,21,06:52:00,Quinta-feira,Não
1886,2016-01-21,2016,1,21,13:41:00,Quinta-feira,Não
1887,2016-01-21,2016,1,21,18:07:00,Quinta-feira,Não
1888,2016-01-21,2016,1,21,19:42:00,Quinta-feira,Não
1889,2016-01-22,2016,1,22,15:10:00,Sexta-feira,Não
1890,2016-01-22,2016,1,22,22:05:00,Sexta-feira,Não
1891,2016-01-23,2016,1,23,00:35:00,Sábado,Sim
1892,2016-01-23,2016,1,23,04:01:00,Sábado,Sim
1893,2016-01-23,2016,1,23,10:17:00,Sábado,Sim
1894,2016-01-23,2016,1,23,13:04:00,Sábado,Sim
1895,2016-01-23,2016,1,23,13:07:00,Sábado,Sim
1896,2016-01-24,2016,1,24,17:02:00,Domingo,Sim
1897,2016-01-24,2016,1,24,17:05:00,Domingo,Sim
1898,2016-01-24,2016,1,24,19:53:00,Domingo,Sim
1899,2016-01-25,2016,1,25,05:37:00,Segunda-feira,Não
1900,2016-01-25,2016,1,25,07:23:00,Segunda-feira,Não
1901,2016-01-25,2016,1,25,11:24:00,Segunda-feira,Não
1902,2016-01-25,2016,1,25,11:50:00,Segunda-feira,Não
1903,2016-01-25,2016,1,25,19:39:00,Segunda-feira,Não
1904,2016-01-25,2016,1,25,19:56:00,Segunda-feira,Não
1905,2016-01-25,2016,1,25,22:52:00,Segunda-feira,Não
1906,2016-01-26,2016,1,26,00:28:00,Terça-feira,Não
1907,2016-01-26,2016,1,26,09:51:00,Terça-feira,Não
1908,2016-01-26,2016,1,26,09:55:00,Terça-feira,Não
1909,2016-01-26,2016,1,26,11:55:00,Terça-feira,Não
1910,2016-01-26,2016,1,26,17:19:00,Terça-feira,Não
1911,2016-01-26,2016,1,26,17:20:00,Terça-feira,Não
1912,2016-01-26,2016,1,26,21:44:00,Terça-feira,Não
1913,2016-01-27,2016,1,27,05:44:00,Quarta-feira,Não
1914,2016-01-27,2016,1,27,10:29:00,Quarta-feira,Não
1915,2016-01-27,2016,1,27,11:54:00,Quarta-feira,Não
1916,2016-01-27,2016,1,27,12:14:00,Quarta-feira,Não
1917,2016-01-27,2016,1,27,13:29:00,Quarta-feira,Não
1918,2016-01-27,2016,1,27,13:41:00,Quarta-feira,Não
1919,2016-01-27,2016,1,27,15:23:00,Quarta-feira,Não
1920,2016-01-27,2016,1,27,16:18:00,Quarta-feira,Não
1921,2016-01-27,2016,1,27,16:35:00,Quarta-feira,Não
1922,2016-01-27,2016,1,27,16:56:00,Quarta-feira,Não
1923,2016-01-27,2016,1,27,21:00:00,Quarta-feira,Não
1924,2016-01-28,2016,1,28,13:04:00,Quinta-feira,Não
1925,2016-01-28,2016,1,28,13:15:00,Quinta-feira,Não
1926,2016-01-28,2016,1,28,16:29:00,Quinta-feira,Não
1927,2016-01-28,2016,1,28,17:36:00,Quinta-feira,Não
1928,2016-01-28,2016,1,28,21:32:00,Quinta-feira,Não
1929,2016-01-28,2016,1,28,22:56:00,Quinta-feira,Não
1930,2016-01-29,2016,1,29,00:19:00,Sexta-feira,Não
1931,2016-01-29,2016,1,29,06:12:00,Sexta-feira,Não
1932,2016-01-29,2016,1,29,07:34:00,Sexta-feira,Não
1933,2016-01-29,2016,1,29,09:42:00,Sexta-feira,Não
1934,2016-01-29,2016,1,29,09:46:00,Sexta-feira,Não
1935,2016-01-29,2016,1,29,12:43:00,Sexta-feira,Não
1936,2016-01-29,2016,1,29,18:50:00,Sexta-feira,Não
1937,2016-01-30,2016,1,30,09:05:00,Sábado,Sim
1938,2016-01-30,2016,1,30,14:39:00,Sábado,Sim
1939,2016-01-30,2016,1,30,20:29:00,Sábado,Sim
1940,2016-01-30,2016,1,30,20:46:00,Sábado,Sim
1941,2016-01-30,2016,1,30,23:28:00,Sábado,Sim
1942,2016-01-31,2016,1,31,17:12:00,Domingo,Sim
1943,2016-01-31,2016,1,31,17:24:00,Domingo,Sim
1944,2016-01-31,2016,1,31,20:22:00,Domingo,Sim
1945,2016-02-01,2016,2,1,08:41:00,Segunda-feira,Não
1946,2016-02-01,2016,2,1,09:15:00,Segunda-feira,Não
1947,2016-02-01,2016,2,1,10:42:00,Segunda-feira,Não
1948,2016-02-01,2016,2,1,15:07:00,Segunda-feira,Não
1949,2016-02-01,2016,2,1,16:23:00,Segunda-feira,Não
1950,2016-02-02,2016,2,2,08:46:00,Terça-feira,Não
1951,2016-02-02,2016,2,2,11:18:00,Terça-feira,Não
1952,2016-02-02,2016,2,2,15:55:00,Terça-feira,Não
1953,2016-02-02,2016,2,2,19:48:00,Terça-feira,Não
1954,2016-02-03,2016,2,3,07:04:00,Quarta-feira,Não
1955,2016-02-03,2016,2,3,16:58:00,Quarta-feira,Não
1956,2016-02-03,2016,2,3,18:33:00,Quarta-feira,Não
1957,2016-02-03,2016,2,3,22:20:00,Quarta-feira,Não
1958,2016-02-04,2016,2,4,01:17:00,Quinta-feira,Não
1959,2016-02-04,2016,2,4,07:50:00,Quinta-feira,Não
1960,2016-02-04,2016,2,4,14:26:00,Quinta-feira,Não
1961,2016-02-04,2016,2,4,20:17:00,Quinta-feira,Não
1962,2016-02-05,2016,2,5,00:04:00,Sexta-feira,Não
1963,2016-02-05,2016,2,5,00:08:00,Sexta-feira,Não
1964,2016-02-05,2016,2,5,06:40:00,Sexta-feira,Não
1965,2016-02-05,2016,2,5,09:53:00,Sexta-feira,Não
1966,2016-02-05,2016,2,5,16:14:00,Sexta-feira,Não
1967,2016-02-05,2016,2,5,16:52:00,Sexta-feira,Não
1968,2016-02-05,2016,2,5,17:53:00,Sexta-feira,Não
1969,2016-02-06,2016,2,6,08:45:00,Sábado,Sim
1970,2016-02-06,2016,2,6,12:29:00,Sábado,Sim
1971,2016-02-06,2016,2,6,17:10:00,Sábado,Sim
1972,2016-02-06,2016,2,6,19:56:00,Sábado,Sim
1973,2016-02-06,2016,2,6,21:01:00,Sábado,Sim
1974,2016-02-07,2016,2,7,02:26:00,Domingo,Sim
1975,2016-02-07,2016,2,7,13:01:00,Domingo,Sim
1976,2016-02-08,2016,2,8,09:19:00,Segunda-feira,Não
1977,2016-02-08,2016,2,8,16:26:00,Segunda-feira,Não
1978,2016-02-08,2016,2,8,17:37:00,Segunda-feira,Não
1979,2016-02-08,2016,2,8,19:30:00,Segunda-feira,Não
1980,2016-02-09,2016,2,9,08:00:00,Terça-feira,Não
1981,2016-02-09,2016,2,9,15:11:00,Terça-feira,Não
1982,2016-02-09,2016,2,9,19:18:00,Terça-feira,Não
1983,2016-02-09,2016,2,9,23:33:00,Terça-feira,Não
1984,2016-02-10,2016,2,10,03:08:00,Quarta-feira,Não
1985,2016-02-10,2016,2,10,13:37:00,Quarta-feira,Não
1986,2016-02-10,2016,2,10,13:59:00,Quarta-feira,Não
1987,2016-02-10,2016,2,10,16:19:00,Quarta-feira,Não
1988,2016-02-10,2016,2,10,17:02:00,Quarta-feira,Não
1989,2016-02-10,2016,2,10,20:07:00,Quarta-feira,Não
1990,2016-02-10,2016,2,10,20:22:00,Quarta-feira,Não
1991,2016-02-11,2016,2,11,06:12:00,Quinta-feira,Não
1992,2016-02-11,2016,2,11,07:30:00,Quinta-feira,Não
1993,2016-02-12,2016,2,12,00:36:00,Sexta-feira,Não
1994,2016-02-12,2016,2,12,12:33:00,Sexta-feira,Não
1995,2016-02-12,2016,2,12,13:16:00,Sexta-feira,Não
1996,2016-02-12,2016,2,12,14:32:00,Sexta-feira,Não
1997,2016-02-12,2016,2,12,14:39:00,Sexta-feira,Não
1998,2016-02-12,2016,2,12,15:09:00,Sexta-feira,Não
1999,2016-02-12,2016,2,12,17:50:00,Sexta-feira,Não
2000,2016-02-12,2016,2,12,19:09:00,Sexta-feira,Não
2001,2016-02-12,2016,2,12,19:25:00,Sexta-feira,Não
2002,2016-02-12,2016,2,12,22:30:00,Sexta-feira,Não
2003,2016-02-13,2016,2,13,03:01:00,Sábado,Sim
2004,2016-02-13,2016,2,13,08:12:00,Sábado,Sim
2005,2016-02-13,2016,2,13,10:15:00,Sábado,Sim
2006,2016-02-13,2016,2,13,13:38:00,Sábado,Sim
2007,2016-02-13,2016,2,13,19:00:00,Sábado,Sim
2008,2016-02-14,2016,2,14,02:49:00,Domingo,Sim
2009,2016-02-14,2016,2,14,13:32:00,Domingo,Sim
2010,2016-02-14,2016,2,14,18:16:00,Domingo,Sim
2011,2016-02-14,2016,2,14,19:00:00,Domingo,Sim
2012,2016-02-14,2016,2,14,20:10:00,Domingo,Sim
2013,2016-02-15,2016,2,15,09:17:00,Segunda-feira,Não
2014,2016-02-15,2016,2,15,14:16:00,Segunda-feira,Não
2015,2016-02-15,2016,2,15,19:29:00,Segunda-feira,Não
2016,2016-02-15,2016,2,15,19:46:00,Segunda-feira,Não
2017,2016-02-16,2016,2,16,06:00:00,Terça-feira,Não
2018,2016-02-16,2016,2,16,09:21:00,Terça-feira,Não
2019,2016-02-16,2016,2,16,12:11:00,Terça-feira,Não
2020,2016-02-16,2016,2,16,15:29:00,Terça-feira,Não
2021,2016-02-16,2016,2,16,20:17:00,Terça-feira,Não
2022,2016-02-16,2016,2,16,20:22:00,Terça-feira,Não
2023,2016-02-16,2016,2,16,23:20:00,Terça-feira,Não
2024,2016-02-17,2016,2,17,08:34:00,Quarta-feira,Não
2025,2016-02-17,2016,2,17,09:23:00,Quarta-feira,Não
2026,2016-02-17,2016,2,17,14:35:00,Quarta-feira,Não
2027,2016-02-17,2016,2,17,15:39:00,Quarta-feira,Não
2028,2016-02-17,2016,2,17,16:07:00,Quarta-feira,Não
2029,2016-02-17,2016,2,17,17:29:00,Quarta-feira,Não
2030,2016-02-17,2016,2,17,22:43:00,Quarta-feira,Não
2031,2016-02-18,2016,2,18,01:31:00,Quinta-feira,Não
2032,2016-02-18,2016,2,18,06:36:00,Quinta-feira,Não
2033,2016-02-18,2016,2,18,06:40:00,Quinta-feira,Não
2034,2016-02-18,2016,2,18,08:19:00,Quinta-feira,Não
2035,2016-02-18,2016,2,18,08:21:00,Quinta-feira,Não
2036,2016-02-18,2016,2,18,12:25:00,Quinta-feira,Não
2037,2016-02-18,2016,2,18,13:41:00,Quinta-feira,Não
2038,2016-02-18,2016,2,18,13:49:00,Quinta-feira,Não
2039,2016-02-19,2016,2,19,07:56:00,Sexta-feira,Não
2040,2016-02-19,2016,2,19,09:06:00,Sexta-feira,Não
2041,2016-02-19,2016,2,19,10:33:00,Sexta-feira,Não
2042,2016-02-19,2016,2,19,10:43:00,Sexta-feira,Não
2043,2016-02-19,2016,2,19,10:46:00,Sexta-feira,Não
2044,2016-02-19,2016,2,19,11:05:00,Sexta-feira,Não
2045,2016-02-19,2016,2,19,12:04:00,Sexta-feira,Não
2046,2016-02-19,2016,2,19,17:34:00,Sexta-feira,Não
2047,2016-02-19,2016,2,19,18:36:00,Sexta-feira,Não
2048,2016-02-19,2016,2,19,19:51:00,Sexta-feira,Não
2049,2016-02-19,2016,2,19,20:13:00,Sexta-feira,Não
2050,2016-02-19,2016,2,19,20:21:00,Sexta-feira,Não
2051,2016-02-20,2016,2,20,01:03:00,Sábado,Sim
2052,2016-02-20,2016,2,20,07:10:00,Sábado,Sim
2053,2016-02-20,2016,2,20,10:22:00,Sábado,Sim
2054,2016-02-20,2016,2,20,10:56:00,Sábado,Sim
2055,2016-02-20,2016,2,20,18:50:00,Sábado,Sim
2056,2016-02-20,2016,2,20,20:13:00,Sábado,Sim
2057,2016-02-21,2016,2,21,00:40:00,Domingo,Sim
2058,2016-02-21,2016,2,21,04:25:00,Domingo,Sim
2059,2016-02-21,2016,2,21,16:37:00,Domingo,Sim
2060,2016-02-22,2016,2,22,07:05:00,Segunda-feira,Não
2061,2016-02-22,2016,2,22,09:19:00,Segunda-feira,Não
2062,2016-02-22,2016,2,22,11:04:00,Segunda-feira,Não
2063,2016-02-22,2016,2,22,17:06:00,Segunda-feira,Não
2064,2016-02-22,2016,2,22,17:17:00,Segunda-feira,Não
2065,2016-02-22,2016,2,22,17:25:00,Segunda-feira,Não
2066,2016-02-23,2016,2,23,07:49:00,Terça-feira,Não
2067,2016-02-23,2016,2,23,07:53:00,Terça-feira,Não
2068,2016-02-23,2016,2,23,11:03:00,Terça-feira,Não
2069,2016-02-23,2016,2,23,14:53:00,Terça-feira,Não
2070,2016-02-23,2016,2,23,20:48:00,Terça-feira,Não
2071,2016-02-24,2016,2,24,12:25:00,Quarta-feira,Não
2072,2016-02-24,2016,2,24,16:53:00,Quarta-feira,Não
2073,2016-02-24,2016,2,24,19:27:00,Quarta-feira,Não
2074,2016-02-24,2016,2,24,,Quarta-feira,Não
2075,2016-02-25,2016,2,25,07:54:00,Quinta-feira,Não
2076,2016-02-25,2016,2,25,09:11:00,Quinta-feira,Não
2077,2016-02-25,2016,2,25,14:09:00,Quinta-feira,Não
2078,2016-02-25,2016,2,25,15:00:00,Quinta-feira,Não
2079,2016-02-25,2016,2,25,15:01:00,Quinta-feira,Não
2080,2016-02-25,2016,2,25,15:32:00,Quinta-feira,Não
2081,2016-02-25,2016,2,25,16:06:00,Quinta-feira,Não
2082,2016-02-25,2016,2,25,19:21:00,Quinta-feira,Não
2083,2016-02-26,2016,2,26,01:30:00,Sexta-feira,Não
2084,2016-02-26,2016,2,26,06:47:00,Sexta-feira,Não
2085,2016-02-26,2016,2,26,08:18:00,Sexta-feira,Não
2086,2016-02-26,2016,2,26,09:43:00,Sexta-feira,Não
2087,2016-02-26,2016,2,26,10:29:00,Sexta-feira,Não
2088,2016-02-26,2016,2,26,13:48:00,Sexta-feira,Não
2089,2016-02-26,2016,2,26,15:08:00,Sexta-feira,Não
2090,2016-02-26,2016,2,26,17:20:00,Sexta-feira,Não
2091,2016-02-26,2016,2,26,18:49:00,Sexta-feira,Não
2092,2016-02-26,2016,2,26,19:50:00,Sexta-feira,Não
2093,2016-02-26,2016,2,26,23:59:00,Sexta-feira,Não
2094,2016-02-27,2016,2,27,00:39:00,Sábado,Sim
2095,2016-02-27,2016,2,27,12:54:00,Sábado,Sim
2096,2016-02-27,2016,2,27,15:22:00,Sábado,Sim
2097,2016-02-27,2016,2,27,23:14:00,Sábado,Sim
2098,2016-02-28,2016,2,28,06:57:00,Domingo,Sim
2099,2016-02-28,2016,2,28,09:08:00,Domingo,Sim
2100,2016-02-28,2016,2,28,15:09:00,Domingo,Sim
2101,2016-02-29,2016,2,29,07:51:00,Segunda-feira,Não
2102,2016-02-29,2016,2,29,10:06:00,Segunda-feira,Não
2103,2016-02-29,2016,2,29,17:04:00,Segunda-feira,Não
2104,2016-02-29,2016,2,29,18:17:00,Segunda-feira,Não
2105,2016-02-29,2016,2,29,18:44:00,Segunda-feira,Não
2106,2016-02-29,2016,2,29,22:19:00,Segunda-feira,Não
2107,2016-03-01,2016,3,1,07:22:00,Terça-feira,Não
2108,2016-03-01,2016,3,1,19:00:00,Terça-feira,Não
2109,2016-03-01,2016,3,1,19:39:00,Terça-feira,Não
2110,2016-03-02,2016,3,2,07:11:00,Quarta-feira,Não
2111,2016-03-02,2016,3,2,12:49:00,Quarta-feira,Não
2112,2016-03-02,2016,3,2,13:15:00,Quarta-feira,Não
2113,2016-03-02,2016,3,2,13:26:00,Quarta-feira,Não
2114,2016-03-02,2016,3,2,17:13:00,Quarta-feira,Não
2115,2016-03-03,2016,3,3,09:25:00,Quinta-feira,Não
2116,2016-03-03,2016,3,3,10:10:00,Quinta-feira,Não
2117,2016-03-03,2016,3,3,11:54:00,Quinta-feira,Não
2118,2016-03-04,2016,3,4,16:56:00,Sexta-feira,Não
2119,2016-03-04,2016,3,4,21:33:00,Sexta-feira,Não
2120,2016-03-04,2016,3,4,21:37:00,Sexta-feira,Não
2121,2016-03-04,2016,3,4,22:18:00,Sexta-feira,Não
2122,2016-03-05,2016,3,5,00:59:00,Sábado,Sim
2123,2016-03-05,2016,3,5,09:55:00,Sábado,Sim
2124,2016-03-05,2016,3,5,10:27:00,Sábado,Sim
2125,2016-03-05,2016,3,5,15:12:00,Sábado,Sim
2126,2016-03-06,2016,3,6,00:37:00,Domingo,Sim
2127,2016-03-06,2016,3,6,02:22:00,Domingo,Sim
2128,2016-03-06,2016,3,6,04:11:00,Domingo,Sim
2129,2016-03-06,2016,3,6,05:55:00,Domingo,Sim
2130,2016-03-06,2016,3,6,10:14:00,Domingo,Sim
2131,2016-03-06,2016,3,6,14:40:00,Domingo,Sim
2132,2016-03-06,2016,3,6,14:54:00,Domingo,Sim
2133,2016-03-06,2016,3,6,18:06:00,Domingo,Sim
2134,2016-03-06,2016,3,6,19:26:00,Domingo,Sim
2135,2016-03-06,2016,3,6,21:59:00,Domingo,Sim
2136,2016-03-07,2016,3,7,10:00:00,Segunda-feira,Não
2137,2016-03-07,2016,3,7,12:35:00,Segunda-feira,Não
2138,2016-03-07,2016,3,7,14:04:00,Segunda-feira,Não
2139,2016-03-07,2016,3,7,19:54:00,Segunda-feira,Não
2140,2016-03-07,2016,3,7,23:55:00,Segunda-feira,Não
2141,2016-03-08,2016,3,8,06:54:00,Terça-feira,Não
2142,2016-03-08,2016,3,8,10:10:00,Terça-feira,Não
2143,2016-03-08,2016,3,8,11:49:00,Terça-feira,Não
2144,2016-03-08,2016,3,8,14:13:00,Terça-feira,Não
2145,2016-03-08,2016,3,8,14:40:00,Terça-feira,Não
2146,2016-03-08,2016,3,8,15:45:00,Terça-feira,Não
2147,2016-03-08,2016,3,8,18:07:00,Terça-feira,Não
2148,2016-03-08,2016,3,8,18:23:00,Terça-feira,Não
2149,2016-03-08,2016,3,8,21:39:00,Terça-feira,Não
2150,2016-03-09,2016,3,9,09:43:00,Quarta-feira,Não
2151,2016-03-09,2016,3,9,10:40:00,Quarta-feira,Não
2152,2016-03-09,2016,3,9,11:37:00,Quarta-feira,Não
2153,2016-03-09,2016,3,9,11:39:00,Quarta-feira,Não
2154,2016-03-09,2016,3,9,19:10:00,Quarta-feira,Não
2155,2016-03-10,2016,3,10,08:00:00,Quinta-feira,Não
2156,2016-03-10,2016,3,10,21:13:00,Quinta-feira,Não
2157,2016-03-11,2016,3,11,08:15:00,Sexta-feira,Não
2158,2016-03-11,2016,3,11,09:48:00,Sexta-feira,Não
2159,2016-03-11,2016,3,11,12:38:00,Sexta-feira,Não
2160,2016-03-11,2016,3,11,12:47:00,Sexta-feira,Não
2161,2016-03-11,2016,3,11,13:50:00,Sexta-feira,Não
2162,2016-03-11,2016,3,11,15:48:00,Sexta-feira,Não
2163,2016-03-11,2016,3,11,19:03:00,Sexta-feira,Não
2164,2016-03-11,2016,3,11,19:07:00,Sexta-feira,Não
2165,2016-03-11,2016,3,11,22:28:00,Sexta-feira,Não
2166,2016-03-12,2016,3,12,00:29:00,Sábado,Sim
2167,2016-03-12,2016,3,12,08:44:00,Sábado,Sim
2168,2016-03-12,2016,3,12,09:55:00,Sábado,Sim
2169,2016-03-12,2016,3,12,15:48:00,Sábado,Sim
2170,2016-03-12,2016,3,12,16:28:00,Sábado,Sim
2171,2016-03-12,2016,3,12,18:15:00,Sábado,Sim
2172,2016-03-12,2016,3,12,20:37:00,Sábado,Sim
2173,2016-03-12,2016,3,12,21:46:00,Sábado,Sim
2174,2016-03-12,2016,3,12,22:10:00,Sábado,Sim
2175,2016-03-12,2016,3,12,23:01:00,Sábado,Sim
2176,2016-03-12,2016,3,12,23:17:00,Sábado,Sim
2177,2016-03-13,2016,3,13,12:06:00,Domingo,Sim
2178,2016-03-13,2016,3,13,20:02:00,Domingo,Sim
2179,2016-03-14,2016,3,14,10:52:00,Segunda-feira,Não
2180,2016-03-14,2016,3,14,11:23:00,Segunda-feira,Não
2181,2016-03-14,2016,3,14,14:42:00,Segunda-feira,Não
2182,2016-03-14,2016,3,14,16:19:00,Segunda-feira,Não
2183,2016-03-14,2016,3,14,18:58:00,Segunda-feira,Não
2184,2016-03-14,2016,3,14,22:05:00,Segunda-feira,Não
2185,2016-03-15,2016,3,15,09:27:00,Terça-feira,Não
2186,2016-03-15,2016,3,15,09:30:00,Terça-feira,Não
